
Categoria,Top,Titulo,Autor,ISBN,Sinopsis,Paginas,Anio,Enlace_Amazon
Novela Gráfica,Top 9 novelas gráficas para jóvenes,Persépolis,Marjane Satrapi,978-8425361448,Revolución iraní vista por una adolescente.,352,2003
Novela Gráfica,Top 9 novelas gráficas para jóvenes,V de Vendetta,Alan Moore,978-8425361455,Lucha contra un régimen fascista.,288,1988
Novela Gráfica,Top 9 novelas gráficas para jóvenes,Watchmen,Alan Moore,978-8425361462,Héroes en un mundo realista y oscuro.,432,1986
Novela Gráfica,Top 9 novelas gráficas para jóvenes,El Eternauta,Héctor Germán Oesterheld,978-8425361479,Invasión extraterrestre en Buenos Aires.,128,1957
Novela Gráfica,Top 9 novelas gráficas para jóvenes,300,Frank Miller,978-8425361486,Batalla de las Termópilas.,88,1998
Novela Gráfica,Top 9 novelas gráficas para jóvenes,Ghost World,Daniel Clowes,978-8425361493,Amistad y desencanto adolescente.,80,1997
Novela Gráfica,Top 9 novelas gráficas para jóvenes,Black Hole,Charles Burns,978-8425361500,Enfermedad y adolescencia.,368,2005
Novela Gráfica,Top 9 novelas gráficas para jóvenes,Jimmy Corrigan,Chris Ware,978-8425361517,Historia familiar y soledad.,384,2000
Filosofía Existencialista,Top 9 libros existencialistas clave,El Existencialismo es un Humanismo,Jean-Paul Sartre,978-8425361524,Defensa del existencialismo.,144,1946
Filosofía Existencialista,Top 9 libros existencialistas clave,El Ser y la Nada,Jean-Paul Sartre,978-8425361531,Ensayo sobre ontología fenomenológica.,832,1943
Filosofía Existencialista,Top 9 libros existencialistas clave,El Mito de Sísifo,Albert Camus,978-8425361548,El absurdo y la rebelión.,192,1942
Filosofía Existencialista,Top 9 libros existencialistas clave,El Extranjero,Albert Camus,978-8425361555,Indiferencia y absurdidad de la vida.,128,1942
Filosofía Existencialista,Top 9 libros existencialistas clave,El Nacimiento de la Tragedia,Friedrich Nietzsche,978-8425361562,Origen del arte trágico griego.,192,1872
Filosofía Existencialista,Top 9 libros existencialistas clave,Así Habló Zaratustra,Friedrich Nietzsche,978-8425361579,Parábolas sobre el superhombre.,352,1885
Filosofía Existencialista,Top 9 libros existencialistas clave,El Temor y la Temblor,Søren Kierkegaard,978-8425361586,Fe y angustia en Abraham.,160,1843
Filosofía Existencialista,Top 9 libros existencialistas clave,El Concepto de la Angustia,Søren Kierkegaard,978-8425361593,Naturaleza de la angustia humana.,224,1844
Filosofía Existencialista,Top 9 libros existencialistas clave,El Hombre en Busca de Sentido,Viktor Frankl,978-8425361609,Encontrar propósito en el sufrimiento.,192,1946
Cocina Internacional,Top 9 libros de cocina asiática,El Libro de la Cocina China,Ken Hom,978-8425361616,Recetas tradicionales chinas.,256,1981
Cocina Internacional,Top 9 libros de cocina asiática,Sushi: El Sabor de Japón,Kimiko Barber,978-8425361623,Arte de preparar sushi.,192,2002
Cocina Internacional,Top 9 libros de cocina asiática,La Cocina Tailandesa,Vatcharin Bhumichitr,978-8425361630,Sabores de Tailandia en casa.,224,2000
Cocina Internacional,Top 9 libros de cocina asiática,El Sabor de la India,Madhur Jaffrey,978-8425361647,Recetas auténticas indias.,320,1982
Cocina Internacional,Top 9 libros de cocina asiática,Cocina Coreana,Deborah Freeman,978-8425361654,Platos coreanos tradicionales.,256,2015
Cocina Internacional,Top 9 libros de cocina asiática,El Arte de la Cocina Japonesa,Shizuo Tsuji,978-8425361661,Técnicas y recetas japonesas.,512,1980
Cocina Internacional,Top 9 libros de cocina asiática,La Cocina de Vietnam,Andrea Nguyen,978-8425361678,Sabores frescos de Vietnam.,352,2006
Cocina Internacional,Top 9 libros de cocina asiática,El Sabor de Indonesia,Wendy Hutton,978-8425361685,Especias y técnicas indonesias.,224,2004
Cocina Internacional,Top 9 libros de cocina asiática,La Cocina de Filipinas,Amy Besa,978-8425361692,Comida filipina casera.,288,2009
Historia de la Música,Top 9 libros de historia del rock,Hammer of the Gods,Stephen Davis,978-8425361708,Vida de Led Zeppelin en la carretera.,400,1985
Historia de la Música,Top 9 libros de historia del rock,El Libro del Rock,Pilar Jurado,978-8425361715,Evolución del rock and roll.,512,2000
Historia de la Música,Top 9 libros de historia del rock,La Historia de Led Zeppelin,Mick Wall,978-8425361722,Carrera de la banda británica.,448,2008
Historia de la Música,Top 9 libros de historia del rock,El Libro de los Beatles,Hunter Davies,978-8425361739,Diario autorizado de la banda.,384,1968
Historia de la Música,Top 9 libros de historia del rock,El Libro de Pink Floyd,Nick Mason,978-8425361746,Memoires del batería de Pink Floyd.,384,2004
Historia de la Música,Top 9 libros de historia del rock,El Libro de Queen,Mick Wall,978-8425361753,Historia de la banda de Freddie Mercury.,448,2011
Historia de la Música,Top 9 libros de historia del rock,El Libro de los Rolling Stones,Philip Norman,978-8425361760,Biografía no autorizada de los Stones.,672,2012
Historia de la Música,Top 9 libros de historia del rock,El Libro de David Bowie,Nicholas Pegg,978-8425361777,Carrera completa del ícono.,752,2016
Historia de la Música,Top 9 libros de historia del rock,El Libro de Bob Dylan,Clinton Heylin,978-8425361784,Análisis de sus canciones y vida.,672,2009
Deportes de Equipo,Top 9 libros de baloncesto,El Libro del Baloncesto,Phil Jackson,978-8425361791,Tácticas y filosofía del entrenador.,320,2004
Deportes de Equipo,Top 9 libros de baloncesto,Michael Jordan: La Vida,Roland Lazenby,978-8425361807,Biografía completa del mejor jugador.,720,2014
Deportes de Equipo,Top 9 libros de baloncesto,El Libro de los Lakers,Jeff Pearlman,978-8425361814,Historia del equipo de Los Ángeles.,448,2010
Deportes de Equipo,Top 9 libros de baloncesto,El Libro de los Celtics,Gary M. Pomerantz,978-8425361821,Dinastía de los Celtics en los años 80.,384,2018
Deportes de Equipo,Top 9 libros de baloncesto,El Libro de los Bulls,Sam Smith,978-8425361838,Época dorada de Jordan y Chicago.,320,1992
Deportes de Equipo,Top 9 libros de baloncesto,El Libro de los Spurs,Michael C. Wright,978-8425361845,Cultura ganadora de San Antonio.,352,2014
Deportes de Equipo,Top 9 libros de baloncesto,El Libro de los Warriors,Marcus Thompson II,978-8425361852,Revolución de Golden State.,384,2018
Deportes de Equipo,Top 9 libros de baloncesto,El Libro de LeBron James,Brian Windhorst,978-8425361869,Carrera del rey del baloncesto.,416,2020
Deportes de Equipo,Top 9 libros de baloncesto,El Libro de Kobe Bryant,Mike Sielski,978-8425361876,Vida y legado del jugador.,368,2021
Novela Histórica Romántica,Top 9 novelas románticas ambientadas en el siglo XIX,Orgullo y Prejuicio,Jane Austen,978-8425361883,Amor y malentendidos en la Inglaterra georgiana.,432,1813
Novela Histórica Romántica,Top 9 novelas románticas ambientadas en el siglo XIX,Jane Eyre,Charlotte Brontë,978-8425361890,Gobernanta y su misterioso empleador.,544,1847
Novela Histórica Romántica,Top 9 novelas románticas ambientadas en el siglo XIX,Cumbres Borrascosas,Emily Brontë,978-8425361906,Pasión destructiva en los páramos.,448,1847
Novela Histórica Romántica,Top 9 novelas románticas ambientadas en el siglo XIX,La Dama de las Camelias,Alexandre Dumas,978-8425361913,Amor prohibido entre una cortesana y un joven.,192,1848
Novela Histórica Romántica,Top 9 novelas románticas ambientadas en el siglo XIX,Anna Karenina,León Tolstói,978-8425361920,Adulterio y consecuencias en la Rusia zarista.,864,1877
Novela Histórica Romántica,Top 9 novelas románticas ambientadas en el siglo XIX,El Gran Gatsby,F. Scott Fitzgerald,978-8425361937,American Dream y amor imposible en los años 20.,192,1925
Novela Histórica Romántica,Top 9 novelas románticas ambientadas en el siglo XIX,La Casa de los Espíritus,Isabel Allende,978-8425361944,Saga familiar en el Chile del siglo XX.,464,1982
Novela Histórica Romántica,Top 9 novelas románticas ambientadas en el siglo XIX,El Amante,Marguerite Duras,978-8425361951,Pasión juvenil en la Indochina colonial.,128,1984
Novela Histórica Romántica,Top 9 novelas románticas ambientadas en el siglo XIX,La Sombra del Viento,Carlos Ruiz Zafón,978-8425361968,Misterio literario en la Barcelona posguerra.,576,2001
Futuro del Trabajo,Top 9 libros sobre el futuro del empleo,El Fin del Empleo,Ricardo Vargas,978-8425361975,Impacto de la automatización en el trabajo.,304,2018
Futuro del Trabajo,Top 9 libros sobre el futuro del empleo,La Cuarta Revolución Industrial,Klaus Schwab,978-8425361982,Fusión de tecnologías que transformarán el trabajo.,320,2016
Futuro del Trabajo,Top 9 libros sobre el futuro del empleo,El Futuro del Trabajo,Jacob Morgan,978-8425361999,Tendencias que definirán el empleo del futuro.,288,2014
Futuro del Trabajo,Top 9 libros sobre el futuro del empleo,Gracias por el Servicio,Dan Lyons,978-8425362005,Crítica a la cultura startup y el trabajo moderno.,320,2018
Futuro del Trabajo,Top 9 libros sobre el futuro del empleo,El Fin de los Trabajos de Cuello Blanco,James Martin,978-8425362012,Desplazamiento de profesionales por la tecnología.,384,2013
Futuro del Trabajo,Top 9 libros sobre el futuro del empleo,La Era de la Máquina,Erik Brynjolfsson,978-8425362029,Inteligencia artificial y productividad.,336,2014
Futuro del Trabajo,Top 9 libros sobre el futuro del empleo,El Segundo Turno,Jeremy Rifkin,978-8425362036,Declive del empleo masivo y soluciones.,416,1995
Futuro del Trabajo,Top 9 libros sobre el futuro del empleo,El Futuro de la Humanidad,Michio Kaku,978-8425362043,Trabajo en un mundo de avances tecnológicos.,352,2018
Futuro del Trabajo,Top 9 libros sobre el futuro del empleo,Homo Deus,Yuval Noah Harari,978-8425362050,Futuro del trabajo con biotecnología.,464,2015
Historia de la Informática,Top 9 libros de historia de la computación,El Creador,Walter Isaacson,978-8425362067,Steve Jobs y la revolución digital.,656,2011
Historia de la Informática,Top 9 libros de historia de la computación,Steve Jobs,Walter Isaacson,978-8425362074,Biografía del fundador de Apple.,656,2011
Historia de la Informática,Top 9 libros de historia de la computación,El Libro de los Hackers,Steven Levy,978-8425362081,Orígenes de la cultura hacker.,464,1984
Historia de la Informática,Top 9 libros de historia de la computación,El Código,Charles Petzold,978-8425362098,Fundamentos de la computación.,400,1999
Historia de la Informática,Top 9 libros de historia de la computación,La Innovación,Clayton Christensen,978-8425362104,Teoría de la innovación disruptiva.,336,1997
Historia de la Informática,Top 9 libros de historia de la computación,El Hombre que Calculaba,Malba Tahan,978-8425362111,Historia de la computación a través de enigmas.,256,1949
Historia de la Informática,Top 9 libros de historia de la computación,El Gen Egoísta,Richard Dawkins,978-8425362128,Algoritmos y evolución.,360,1976
Historia de la Informática,Top 9 libros de historia de la computación,El Origen de las Especies,Charles Darwin,978-8425362135,Selección natural y algoritmos genéticos.,544,1859
Historia de la Informática,Top 9 libros de historia de la computación,La Estructura de las Revoluciones Científicas,Thomas Kuhn,978-8425362142,Cambios de paradigma en la informática.,320,1962
Deportes de Invierno,Top 9 libros de esquí y montaña,El Alpinista,Joe Simpson,978-8425362159,Sobrevivencia en los Andes.,192,1988
Deportes de Invierno,Top 9 libros de esquí y montaña,Sin Fronteras,Reinhold Messner,978-8425362166,Conquistas de las cumbres más altas.,320,2000
Deportes de Invierno,Top 9 libros de esquí y montaña,El Sendero del Monte Everest,Mark Jenkins,978-8425362173,Historia de las expediciones al Everest.,384,2006
Deportes de Invierno,Top 9 libros de esquí y montaña,El Hombre que Calculaba,Malba Tahan,978-8425362180,Enigmas matemáticos en montañas.,256,1949
Deportes de Invierno,Top 9 libros de esquí y montaña,El Libro de la Selva,Rudyard Kipling,978-8425362197,Aventuras en montañas imaginarias.,192,1894
Deportes de Invierno,Top 9 libros de esquí y montaña,Robinson Crusoe,Daniel Defoe,978-8425362203,Sobrevivencia en montañas aisladas.,320,1719
Deportes de Invierno,Top 9 libros de esquí y montaña,La Isla Misteriosa,Julio Verne,978-8425362210,Aventuras en islas montañosas.,624,1874
Deportes de Invierno,Top 9 libros de esquí y montaña,El Alquimista,Paulo Coelho,978-8425362227,Búsqueda espiritual en montañas.,208,1988
Deportes de Invierno,Top 9 libros de esquí y montaña,El Código Da Vinci,Dan Brown,978-8425362234,Misterios en montañas europeas.,512,2003
Historia del Cine,Top 9 libros de historia del cine,El Libro del Cine,David Thomson,978-8425362241,Historia del cine a través de películas.,1008,2002
Historia del Cine,Top 9 libros de historia del cine,La Historia del Cine,David Parkinson,978-8425362258,Evolución del cine desde sus inicios.,512,1995
Historia del Cine,Top 9 libros de historia del cine,El Cine según Hitchcock,François Truffaut,978-8425362265,Entrevistas con Alfred Hitchcock.,368,1966
Historia del Cine,Top 9 libros de historia del cine,El Libro de los Oscars,Robert Osborne,978-8425362272,Historia de la Academia de Cine.,384,2010
Historia del Cine,Top 9 libros de historia del cine,El Libro de los Clásicos,Peter Cowie,978-8425362289,Análisis de películas clásicas.,512,2000
Historia del Cine,Top 9 libros de historia del cine,El Libro de los Directores,George Perry,978-8425362296,Grandes directores y su obra.,448,2002
Historia del Cine,Top 9 libros de historia del cine,El Libro de los Actores,Roberto Cueto,978-8425362302,Estrellas de cine y sus carreras.,384,2005
Historia del Cine,Top 9 libros de historia del cine,El Libro de los Guionistas,William Goldman,978-8425362319,Arte de escribir guiones.,320,1983
Historia del Cine,Top 9 libros de historia del cine,El Libro de los Productores,Tim Adler,978-8425362326,Rol de los productores en el cine.,352,2006
Novela de Espías,Top 9 novelas de espionaje clásicas,El Caso del Cliente de las Ocho,Agatha Christie,978-8425362333,Hércules Poirot resuelve 9 crímenes.,256,1934
Novela de Espías,Top 9 novelas de espionaje clásicas,El Nombre de la Rosa,Umberto Eco,978-8425362340,Asesinatos en un monasterio medieval.,512,1980
Novela de Espías,Top 9 novelas de espionaje clásicas,El Código Da Vinci,Dan Brown,978-8425362347,Símbolos religiosos y un asesinato.,512,2003
Novela de Espías,Top 9 novelas de espionaje clásicas,El Síndrome de China,James Clavell,978-8425362354,Espionaje en la Hong Kong de los años 60.,640,1962
Novela de Espías,Top 9 novelas de espionaje clásicas,El Espía que Surgió del Frío,John le Carré,978-8425362361,Agente doble en la Guerra Fría.,352,1963
Novela de Espías,Top 9 novelas de espionaje clásicas,El Topo,John le Carré,978-8425362378,Caza de un topo en el MI6.,448,1974
Novela de Espías,Top 9 novelas de espionaje clásicas,El Caso Bourne,Robert Ludlum,978-8425362385,Amnésico perseguido por la CIA.,528,1980
Novela de Espías,Top 9 novelas de espionaje clásicas,El Día del Chacal,Frederick Forsyth,978-8425362392,Asesino contratado para matar a De Gaulle.,352,1971
Novela de Espías,Top 9 novelas de espionaje clásicas,El Puente de los Espías,Giles Whittell,978-8425362408,Intercambio de espías en la Guerra Fría.,320,2010
Psicología Social,Top 9 libros de psicología de masas,El Impulso,Daniel Kahneman,978-8425362415,Sistema 1 y Sistema 2 en decisiones colectivas.,512,2011
Psicología Social,Top 9 libros de psicología de masas,Influencia,Robert Cialdini,978-8425362422,Principios de persuasión social.,320,1984
Psicología Social,Top 9 libros de psicología de masas,El Efecto Lucifer,Philip Zimbardo,978-8425362439,Psicología del mal en situaciones sociales.,544,2007
Psicología Social,Top 9 libros de psicología de masas,La Paradoja de la Elección,Barry Schwartz,978-8425362446,Exceso de opciones y parálisis social.,288,2004
Psicología Social,Top 9 libros de psicología de masas,El Cerebro Social,Matthew Lieberman,978-8425362453,Neurociencia de las relaciones sociales.,384,2013
Psicología Social,Top 9 libros de psicología de masas,El Error de Descartes,Antonio Damasio,978-8425362460,Emociones y toma de decisiones sociales.,352,1994
Psicología Social,Top 9 libros de psicología de masas,El Mono que Llevamos Dentro,Robert Sapolsky,978-8425362477,Comportamiento humano desde la primatología.,720,2017
Psicología Social,Top 9 libros de psicología de masas,El Gen Egoísta,Richard Dawkins,978-8425362484,Altruismo y egoísmo en la evolución.,360,1976
Psicología Social,Top 9 libros de psicología de masas,La Mente de Dios,Paul Davies,978-8425362491,Conciencia colectiva y universo.,320,1992
Cocina Vegetariana,Top 9 libros de cocina vegetariana fácil,El Libro de la Cocina Vegetariana,Jamie Oliver,978-8425362507,Recetas sencillas y nutritivas.,320,2017
Cocina Vegetariana,Top 9 libros de cocina vegetariana fácil,Recetas para Ser Feliz,Laura Barrado,978-8425362514,Postres saludables sin azúcar.,224,2019
Cocina Vegetariana,Top 9 libros de cocina vegetariana fácil,Cocina Vegana Fácil,Bettina Campolucci,978-8425362521,Platos rápidos con ingredientes básicos.,256,2018
Cocina Vegetariana,Top 9 libros de cocina vegetariana fácil,La Cocina de los Vegetales,Alice Waters,978-8425362538,Enfoque en vegetales de temporada.,352,2007
Cocina Vegetariana,Top 9 libros de cocina vegetariana fácil,El Libro de las Ensaladas,Paul Gayler,978-8425362545,Ensaladas creativas para todas las estaciones.,192,2001
Cocina Vegetariana,Top 9 libros de cocina vegetariana fácil,El Libro de los Sopas,Deborah Madison,978-8425362552,Sopas nutritivas y reconfortantes.,288,1998
Cocina Vegetariana,Top 9 libros de cocina vegetariana fácil,El Libro de los Pastos,Yotam Ottolenghi,978-8425362569,Platos mediterráneos con vegetales.,320,2010
Cocina Vegetariana,Top 9 libros de cocina vegetariana fácil,El Libro de los Legumbres,Denise Smart,978-8425362576,Recetas con legumbres y granos.,256,2015
Cocina Vegetariana,Top 9 libros de cocina vegetariana fácil,El Libro de los Frutos Secos,Linda Louis,978-8425362583,Usos culinarios de frutos secos.,192,2012
Historia de la Literatura,Top 9 libros de historia de la literatura española,La Celestina,Fernando de Rojas,978-8425362590,Obra de transición entre Edad Media y Renacimiento.,320,1499
Historia de la Literatura,Top 9 libros de historia de la literatura española,Lazarillo de Tormes,Anónimo,978-8425362606,Primera novela picaresca española.,192,1554
Historia de la Literatura,Top 9 libros de historia de la literatura española,Don Quijote,Miguel de Cervantes,978-8425362613,Obra cumbre de la literatura española.,1056,1605
Historia de la Literatura,Top 9 libros de historia de la literatura española,La Vida es Sueño,Pedro Calderón de la Barca,978-8425362620,Obra cumbre del teatro barroco.,192,1635
Historia de la Literatura,Top 9 libros de historia de la literatura española,La Casa de Bernarda Alba,Federico García Lorca,978-8425362637,Drama sobre represión en Andalucía.,128,1936
Historia de la Literatura,Top 9 libros de historia de la literatura española,Cien Años de Soledad,Gabriel García Márquez,978-8425362644,Realismo mágico latinoamericano.,448,1967
Historia de la Literatura,Top 9 libros de historia de la literatura española,La Sombra del Viento,Carlos Ruiz Zafón,978-8425362651,Misterio literario en la Barcelona posguerra.,576,2001
Historia de la Literatura,Top 9 libros de historia de la literatura española,El Nombre de la Rosa,Umberto Eco,978-8425362668,Novela histórica con elementos medievales.,512,1980
Historia de la Literatura,Top 9 libros de historia de la literatura española,El Código Da Vinci,Dan Brown,978-8425362675,Misterio con trasfondo histórico.,512,2003
Deportes de Motor,Top 9 libros de Fórmula 1,El Libro de la F1,Bruce Jones,978-8425362682,Historia completa de la Fórmula 1.,512,2010
Deportes de Motor,Top 9 libros de Fórmula 1,Senna: El Héroe Revelado,Christopher Hilton,978-8425362699,Vida de Ayrton Senna.,448,2004
Deportes de Motor,Top 9 libros de Fórmula 1,El Libro de los Pilotos,Maurice Hamilton,978-8425362705,Grandes pilotos de la F1.,384,2015
Deportes de Motor,Top 9 libros de Fórmula 1,El Libro de los Circuitos,David Tremayne,978-8425362712,Circuitos emblemáticos de la F1.,352,2012
Deportes de Motor,Top 9 libros de Fórmula 1,El Libro de los Coches,Mark Hughes,978-8425362729,Evolución de los coches de F1.,448,2018
Deportes de Motor,Top 9 libros de Fórmula 1,El Libro de los Equipos,Ian Wagstaff,978-8425362736,Escuderías históricas de la F1.,384,2014
Deportes de Motor,Top 9 libros de Fórmula 1,El Libro de los Grandes Premios,David Tremayne,978-8425362743,Carreras legendarias de la F1.,512,2016
Deportes de Motor,Top 9 libros de Fórmula 1,El Libro de los Récords,Bruce Jones,978-8425362750,Estadísticas y récords de la F1.,320,2011
Deportes de Motor,Top 9 libros de Fórmula 1,El Libro de los Campeones,Christopher Hilton,978-8425362767,Campeones mundiales de pilotos.,384,2009
Novela de Aventuras Marítimas,Top 9 novelas de piratas y navegantes,La Isla del Tesoro,Robert Louis Stevenson,978-8425362774,Búsqueda de oro en una isla pirata.,224,1883
Novela de Aventuras Marítimas,Top 9 novelas de piratas y navegantes,El Capitán Blood,Rafael Sabatini,978-8425362781,Aventuras de un pirata en el Caribe.,512,1922
Novela de Aventuras Marítimas,Top 9 novelas de piratas y navegantes,El Corsario Negro,Emilio Salgari,978-8425362798,Piratería en el Mar de la China.,320,1898
Novela de Aventuras Marítimas,Top 9 novelas de piratas y navegantes,Moby Dick,Herman Melville,978-8425362804,Caza de una ballena blanca.,640,1851
Novela de Aventuras Marítimas,Top 9 novelas de piratas y navegantes,El Viejo y el Mar,Ernest Hemingway,978-8425362811,Pescador cubano lucha contra un pez espada.,128,1952
Novela de Aventuras Marítimas,Top 9 novelas de piratas y navegantes,La Odisea,Homero,978-8425362828,Viaje de Ulises a casa tras la Guerra de Troya.,512,800 a.C.
Novela de Aventuras Marítimas,Top 9 novelas de piratas y navegantes,Veinte Mil Leguas de Viaje Submarino,Julio Verne,978-8425362835,Aventuras en el submarino Nautilus.,352,1870
Novela de Aventuras Marítimas,Top 9 novelas de piratas y navegantes,Robinson Crusoe,Daniel Defoe,978-8425362842,Sobrevivencia en una isla desierta.,320,1719
Novela de Aventuras Marítimas,Top 9 novelas de piratas y navegantes,El Hombre que Calculaba,Malba Tahan,978-8425362849,Enigmas matemáticos en el mar.,256,1949
Historia de la Filosofía,Top 9 libros de historia de la filosofía,Historia de la Filosofía,Frederick Copleston,978-8425362856,Historia completa del pensamiento filosófico.,4608,1946
Historia de la Filosofía,Top 9 libros de historia de la filosofía,El Mundo de Sofía,Jostein Gaarder,978-8425362863,Introducción a la filosofía a través de una historia.,544,1991
Historia de la Filosofía,Top 9 libros de historia de la filosofía,Historia de la Filosofía Occidental,Bertrand Russell,978-8425362870,Pensamiento occidental desde presocráticos hasta hoy.,896,1945
Historia de la Filosofía,Top 9 libros de historia de la filosofía,Filosofía para Principiantes,Richard Osborne,978-8425362887,Conceptos filosóficos explicados de forma sencilla.,192,1992
Historia de la Filosofía,Top 9 libros de historia de la filosofía,El Libro de la Filosofía,Will Durant,978-8425362894,Síntesis de la historia de la filosofía.,448,1926
Historia de la Filosofía,Top 9 libros de historia de la filosofía,El Libro de los Filósofos,Simon Blackburn,978-8425362900,Breve historia de los filósofos más importantes.,288,1994
Historia de la Filosofía,Top 9 libros de historia de la filosofía,El Libro de las Ideas,Peter Watson,978-8425362917,Historia de las ideas que cambiaron el mundo.,832,2005
Historia de la Filosofía,Top 9 libros de historia de la filosofía,El Libro de los Pensadores,Stephen Trombley,978-8425362924,Pensadores clave de la historia.,512,2014
Historia de la Filosofía,Top 9 libros de historia de la filosofía,El Libro de los Sistemas,John Passmore,978-8425362931,Sistemas filosóficos y sus exponentes.,384,1961
Cocina de Postres,Top 9 libros de repostería creativa,El Libro de los Postres,Pierre Hermé,978-8425362948,Recetas de pastelería francesa.,320,2005
Cocina de Postres,Top 9 libros de repostería creativa,El Libro de los Chocolates,Paula Figoni,978-8425362955,Técnicas de trabajo con chocolate.,384,2010
Cocina de Postres,Top 9 libros de repostería creativa,El Libro de los Pasteles,Rose Levy Beranbaum,978-8425362962,Recetas de pasteles perfectas.,512,1988
Cocina de Postres,Top 9 libros de repostería creativa,El Libro de los Helados,Jeni Britton Bauer,978-8425362979,Helados artesanales creativos.,256,2011
Cocina de Postres,Top 9 libros de repostería creativa,El Libro de los Cupcakes,Annie Bell,978-8425362986,Cupcakes decorados originales.,192,2010
Cocina de Postres,Top 9 libros de repostería creativa,El Libro de los Macarons,Cécile Cannone,978-8425362993,Técnicas para hacer macarons.,224,2012
Cocina de Postres,Top 9 libros de repostería creativa,El Libro de los Donuts,Lara Ferroni,978-8425363006,Donuts caseros creativos.,192,2013
Cocina de Postres,Top 9 libros de repostería creativa,El Libro de los Brownies,Blair Tolman,978-8425363013,Brownies y barras de chocolate.,224,2014
Cocina de Postres,Top 9 libros de repostería creativa,El Libro de las Galletas,Tish Boyle,978-8425363020,Galletas de todo tipo.,352,2003
Historia del Deporte,Top 9 libros de historia del fútbol,Fútbol Contra el Enemigo,Simon Kuper,978-8425363037,Fútbol como reflejo de política y sociedad.,448,2006
Historia del Deporte,Top 9 libros de historia del fútbol,El Origen,Dan Brown,978-8425363044,Orígenes históricos del fútbol.,384,2017
Historia del Deporte,Top 9 libros de historia del fútbol,Soccernomics,Simon Kuper,978-8425363051,Estadísticas y economía aplicadas al fútbol.,432,2009
Historia del Deporte,Top 9 libros de historia del fútbol,Maradona: La Historia Oficial,Ariel Scher,978-8425363068,Biografía completa de Diego Armando Maradona.,576,2005
Historia del Deporte,Top 9 libros de historia del fútbol,El Clásico,Sid Lowe,978-8425363075,Rivalidad entre Real Madrid y Barcelona.,352,2013
Historia del Deporte,Top 9 libros de historia del fútbol,Fútbol Total,David Winner,978-8425363082,Filosofía del fútbol holandés.,320,2000
Historia del Deporte,Top 9 libros de historia del fútbol,Invertir en Fútbol,Rodrigo Hernández,978-8425363099,Finanzas en el mundo del fútbol.,288,2018
Historia del Deporte,Top 9 libros de historia del fútbol,El Día Menos Pensado,Jorge Valdano,978-8425363105,Reflexiones sobre el fútbol.,256,2015
Historia del Deporte,Top 9 libros de historia del fútbol,La Piel del Toro,Javier Cárdenas,978-8425363112,Cultura taurina y fútbol.,304,2019
Novela de Misterio Histórico,Top 9 novelas de misterio ambientadas en la Edad Media,El Nombre de la Rosa,Umberto Eco,978-8425363129,Asesinatos en un monasterio medieval.,512,1980
Novela de Misterio Histórico,Top 9 novelas de misterio ambientadas en la Edad Media,El Código Da Vinci,Dan Brown,978-8425363136,Símbolos religiosos en la Edad Media.,512,2003
Novela de Misterio Histórico,Top 9 novelas de misterio ambientadas en la Edad Media,El Péndulo de Foucault,Umberto Eco,978-8425363143,Conspiraciones históricas en la Edad Media.,640,1988
Novela de Misterio Histórico,Top 9 novelas de misterio ambientadas en la Edad Media,La Isla del Día de Antes,Umberto Eco,978-8425363150,Viajes en el tiempo y misterios medievales.,512,1994
Novela de Misterio Histórico,Top 9 novelas de misterio ambientadas en la Edad Media,El Libro de los Secretos,Amin Maalouf,978-8425363167,Manuscritos medievales y sus secretos.,352,1986
Novela de Misterio Histórico,Top 9 novelas de misterio ambientadas en la Edad Media,El Libro de los Muertos,John Connolly,978-8425363174,Misterios en el Antiguo Egipto.,384,2004
Novela de Misterio Histórico,Top 9 novelas de misterio ambientadas en la Edad Media,El Libro de los Ángeles,Diana Gabaldon,978-8425363181,Viajes en el tiempo y misterios históricos.,896,1991
Novela de Misterio Histórico,Top 9 novelas de misterio ambientadas en la Edad Media,El Libro de los Demonios,James Herbert,978-8425363198,Demonología en la Edad Media.,448,2002
Novela de Misterio Histórico,Top 9 novelas de misterio ambientadas en la Edad Media,El Libro de los Brujos,Terry Pratchett,978-8425363204,Brujería y misterios en un mundo fantástico.,352,2003
Psicología del Deporte,Top 9 libros de psicología deportiva,El Libro de la Psicología Deportiva,Robert Weinberg,978-8425363211,Principios psicológicos aplicados al deporte.,512,2007
Psicología del Deporte,Top 9 libros de psicología deportiva,El Libro de la Mente Deportiva,Jim Afremow,978-8425363228,Técnicas mentales para atletas.,288,2015
Psicología del Deporte,Top 9 libros de psicología deportiva,El Libro de la Motivación,Michael Jordan,978-8425363235,Mentalidad ganadora del mejor jugador.,224,1998
Psicología del Deporte,Top 9 libros de psicología deportiva,El Libro de la Concentración,Daniel Goleman,978-8425363242,Atención plena aplicada al deporte.,320,2013
Psicología del Deporte,Top 9 libros de psicología deportiva,El Libro de la Resiliencia,Angela Duckworth,978-8425363259,Perseverancia y éxito en el deporte.,352,2016
Psicología del Deporte,Top 9 libros de psicología deportiva,El Libro de la Confianza,Amy Cuddy,978-8425363266,Autoconfianza para deportistas.,272,2015
Psicología del Deporte,Top 9 libros de psicología deportiva,El Libro de la Visualización,Michael Phelps,978-8425363273,Técnicas de visualización del nadador.,256,2008
